selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
14.038654909278163,0.09670120679694223,4,1,1,2,0.39285714285714285
13.345508528717259,0.04958975846704306,4,0,0,0,0.2857142857142857
13.864301674514206,0.06198750802754284,4,0,0,0,0.21428571428571425
13.235693848424024,0.09174210697274232,4,0,0,1,0.21428571428571425
12.577639650232573,0.07934435741224254,3,0,0,1,0.21428571428571425
12.524530013005734,0.07438525758804262,3,0,0,1,0.2857142857142857
12.926350926565435,0.14877175495104128,4,0,0,1,0.39285714285714285
11.918397239722838,0.0979409817529922,3,0,0,2,0.39285714285714285
13.122365377402328,0.018595384565793616,3,0,0,0,0.0357142857142857
11.51293546492023,0.09918075670904218,3,0,0,0,0.49999999999999994
13.493928313146206,0.02293459691196854,4,1,0,0,0.10714285714285715
12.901719200051183,0.012644464776753723,3,1,0,0,0.07142857142857142
13.527829818844937,0.03595223395049331,4,1,0,0,0.07142857142857142
12.644330802262578,0.03471245899444333,3,1,0,0,0.07142857142857142
13.407543823396258,0.05702840820334293,4,1,0,0,0.14285714285714285
13.049794835104816,0.08678300714854241,4,1,0,0,0.21428571428571425
11.982935344196433,0.07438525758804262,3,0,0,1,0.2857142857142857
12.429220196836383,0.043390883686793176,4,0,0,1,0.8571428571428572
13.42246945133505,0.11157850626954197,4,1,0,0,0.21428571428571425
12.611541086966115,0.09918075670904218,3,1,0,0,0.25
11.156264806643742,0.09918075670904218,4,0,0,0,0.5357142857142856
12.388398368982115,0.09087426450350733,3,1,0,1,0.21428571428571425
13.171155446333852,0.11405805618164191,4,1,0,0,0.21428571428571425
11.92504173829169,0.08277109539076467,3,1,0,1,0.39285714285714285
11.849404844423074,0.12397625583004174,3,0,0,0,0.39285714285714285
12.54254845357358,0.43391999484253624,4,0,0,1,0.35714285714285715
12.765691290604371,0.2851470001165389,4,0,0,0,0.3214285714285714
13.25339339419516,0.07438525758804262,4,0,0,0,0.10714285714285715
12.611541086966115,0.038431783862593265,3,0,0,0,0.07142857142857142
11.51293546492023,0.04834998351099309,4,0,0,0,0.46428571428571425
13.122365377402328,0.14877175495104128,4,0,0,2,0.39285714285714285
11.736077016252437,0.20580140292934027,4,0,0,3,0.21428571428571425
11.775297421715827,0.1363740053905415,3,0,0,2,0.49999999999999994
13.73755009757506,0.043390883686793176,4,0,0,0,0.10714285714285715
13.527829818844937,0.07438525758804262,4,0,0,0,0.07142857142857142
12.206077645517674,0.06694660785174276,3,0,1,1,0.46428571428571425
12.421188057397055,0.07810458245619256,3,0,0,1,0.35714285714285715
13.017005083966255,0.14877175495104128,4,0,0,1,0.21428571428571425
11.289794413577894,0.14877175495104128,3,0,0,2,0.5357142857142856
13.384729180332174,0.09422165688484227,3,0,0,1,0.21428571428571425
13.017005083966255,0.09918075670904218,4,0,0,0,0.17857142857142855
13.384729180332174,0.030993134126293394,4,0,0,0,0.0357142857142857
13.112315061750808,0.014823989149489585,3,1,0,0,0.14285714285714285
12.82396003700373,0.024794259346043505,3,1,0,0,0.17857142857142855
13.840204146163925,0.01115673482949375,3,1,0,0,0.10714285714285715
15.913528607916424,0.008057297439368805,4,1,1,0,0.10714285714285715
13.527829818844937,0.08678300714854241,4,0,0,0,0.17857142857142855
13.304686600863562,0.14877175495104128,4,0,0,0,0.25
11.289794413577894,0.07190570767594268,3,1,0,1,0.46428571428571425
12.691583538230217,0.07711276249135258,4,1,0,0,0.25
14.200773639026796,0.042151108730743195,4,1,1,1,0.21428571428571425
12.765691290604371,0.06570683289569279,4,0,0,1,0.17857142857142855
14.845130332288226,0.060747733071492865,4,1,1,0,0.25
12.25486757159303,0.018595384565793616,3,1,0,1,0.10714285714285715
13.017005083966255,0.06198750802754284,3,0,0,0,0.25
13.955273369904273,0.06570683289569279,4,1,1,0,0.25
12.25486757159303,0.07872446993421756,3,1,1,0,0.39285714285714285
15.319588176962746,0.012148554794333733,3,1,1,0,0.07142857142857142
14.827111833279051,0.01611583465369366,4,0,1,0,0.10714285714285715
14.496079462646344,0.026034034302093483,4,1,1,0,0.07142857142857142
12.07254696717504,0.036166715017889955,3,1,0,0,0.42857142857142855
14.731801689838349,0.059507958115442884,4,1,1,0,0.2857142857142857
13.350297037805756,0.14877175495104128,4,0,0,0,0.10714285714285715
13.304686600863562,0.12397625583004174,4,0,0,0,0.35714285714285715
12.896719202134523,0.037192008906543284,3,0,0,0,0.10714285714285715
13.527829818844937,0.10785918140139203,4,0,0,0,0.07142857142857142
13.527829818844937,0.018595384565793616,3,0,0,0,0.0357142857142857
12.660331092405906,0.019835159521843594,3,0,0,0,0.10714285714285715
13.304686600863562,0.07438525758804262,4,0,0,0,0.2857142857142857
11.51293546492023,0.07438525758804262,3,0,0,3,0.35714285714285715
12.429220196836383,0.1363740053905415,3,0,0,2,0.3214285714285714
12.765691290604371,0.030993134126293394,3,0,0,0,0.10714285714285715
13.567050480716235,0.07438525758804262,4,0,0,0,0.14285714285714285
12.980802117227352,0.0983749029876097,4,0,0,1,0.21428571428571425
13.444448325847754,0.09918075670904218,3,0,1,0,0.14285714285714285
13.22672519452875,0.11157850626954197,4,0,0,1,0.21428571428571425
11.695255355062795,0.11157850626954197,3,0,0,1,0.46428571428571425
13.122365377402328,0.14877175495104128,4,0,0,1,0.21428571428571425
12.013706813470414,0.07438525758804262,4,0,0,1,0.25
11.461642696843066,0.06198750802754284,3,0,0,0,0.5714285714285714
13.217675375388819,0.024794259346043505,3,0,0,0,0.07142857142857142
11.51293546492023,0.1363740053905415,4,0,0,3,0.46428571428571425
11.51293546492023,0.06198750802754284,3,0,0,1,0.2857142857142857
13.122365377402328,0.12397625583004174,4,0,0,0,0.2857142857142857
13.592368256649284,0.08678300714854241,4,0,0,1,0.14285714285714285
13.641158361294979,0.08678300714854241,4,0,0,1,0.14285714285714285
13.102162710901053,0.06198750802754284,3,0,0,0,0.14285714285714285
11.736077016252437,0.10042053166509217,4,0,0,1,0.35714285714285715
12.899222326086994,0.14877175495104128,4,0,0,2,0.2857142857142857
13.815511557963774,0.00446195006682387,4,1,0,0,0.17857142857142855
13.180634172318978,0.017692828397789233,3,1,0,0,0.17857142857142855
13.641158361294979,0.06101180513713151,4,1,0,0,0.10714285714285715
12.345834587905333,0.04958975846704306,3,0,0,0,0.17857142857142855
10.596659732783579,0.04958975846704306,3,0,0,3,0.7857142857142856
11.775297421715827,0.09918075670904218,3,0,0,0,0.2857142857142857
12.206077645517674,0.08678300714854241,3,0,0,0,0.17857142857142855
11.695255355062795,0.08678300714854241,4,0,0,0,0.3214285714285714
11.225256725762893,0.0706659327198927,3,0,0,0,0.6071428571428572
12.429220196836383,0.14877175495104128,4,0,0,0,0.14285714285714285
11.51293546492023,0.037192008906543284,3,0,0,0,0.5357142857142856
12.54254845357358,0.004015631082645878,3,0,0,1,0.25
13.199326270390594,0.006197635005293839,3,0,0,0,0.17857142857142855
13.45883704259595,0.012396509785543727,3,0,0,0,0.07142857142857142
13.171155446333852,0.12397625583004174,4,0,0,0,0.17857142857142855
12.971542813248437,0.09918075670904218,4,0,0,0,0.14285714285714285
11.082157933374816,0.08678300714854241,3,0,0,0,0.6428571428571428
13.592368256649284,0.043390883686793176,4,0,0,0,0.07142857142857142
11.225256725762893,0.14133310521474143,3,0,0,1,0.46428571428571425
12.25486757159303,0.06666393916176337,3,0,0,0,0.42857142857142855
12.180759965737863,0.17356725407204085,4,0,0,1,0.2857142857142857
12.899222326086994,0.14877175495104128,4,0,0,0,0.17857142857142855
12.04355959836804,0.07438525758804262,3,0,0,0,0.2857142857142857
12.323860125621126,0.030993134126293394,3,0,0,0,0.14285714285714285
12.25486757159303,0.11157850626954197,1,0,0,0,0.21428571428571425
12.388398368982115,0.14877175495104128,3,0,0,0,0.0
12.611541086966115,0.21695937753379008,4,0,0,0,0.17857142857142855
11.502885230075814,0.12397625583004174,3,0,0,2,0.3214285714285714
13.3374763699232,0.04463065864284315,3,0,0,0,0.21428571428571425
13.122365377402328,0.037192008906543284,4,0,0,0,0.25
14.751604309291395,0.04958975846704306,3,0,1,1,0.35714285714285715
12.468440756144114,0.08678300714854241,3,0,0,1,0.25
13.217675375388819,0.07438525758804262,3,0,0,0,0.10714285714285715
11.918397239722838,0.1927837658908155,4,0,0,0,0.3214285714285714
12.765691290604371,0.06198750802754284,3,0,1,1,0.3214285714285714
12.676079399771027,0.04958975846704306,3,0,0,0,0.14285714285714285
12.899222326086994,0.12397625583004174,4,0,0,2,0.17857142857142855
12.07254696717504,0.09918075670904218,3,0,0,2,0.2857142857142857
11.695255355062795,0.11157850626954197,3,0,0,1,0.3214285714285714
12.676079399771027,0.11157850626954197,4,0,0,1,0.25
11.156264806643742,0.1363740053905415,3,0,0,2,0.49999999999999994
13.60479076121576,0.018595384565793616,3,0,0,0,0.0357142857142857
11.461642696843066,0.12397625583004174,3,0,0,1,0.46428571428571425
12.549665896013254,0.04958975846704306,2,0,0,0,0.0
11.289794413577894,0.07438525758804262,3,0,0,1,0.5714285714285714
11.184435286790631,0.030993134126293394,3,0,0,0,0.25
13.304686600863562,0.030993134126293394,3,0,0,0,0.14285714285714285
13.369225017834633,0.02851358421419344,3,0,0,0,0.17857142857142855
12.847929163278053,0.02746597437633121,3,0,0,0,0.07142857142857142
13.384729180332174,0.08678300714854241,3,0,0,0,0.07142857142857142
11.918397239722838,0.07438525758804262,3,0,0,1,0.39285714285714285
12.54254845357358,0.1363740053905415,3,0,0,1,0.39285714285714285
12.971542813248437,0.037192008906543284,3,0,0,0,0.07142857142857142
13.592368256649284,0.018595384565793616,4,0,0,0,0.0357142857142857
11.225256725762893,0.12397625583004174,4,0,0,1,0.6071428571428572
13.384729180332174,0.08678300714854241,4,0,1,0,0.14285714285714285
12.873904582205107,0.029753359170243417,3,0,0,0,0.10714285714285715
11.51293546492023,0.14877175495104128,3,0,0,1,0.5357142857142856
14.220976332738882,0.043390883686793176,4,0,1,0,0.25
12.07254696717504,0.09717232128024123,3,0,0,0,0.46428571428571425
12.983101310070822,0.1363740053905415,4,0,0,1,0.2857142857142857
12.04355959836804,0.11157850626954197,4,0,0,2,0.35714285714285715
12.154784614286667,0.11157850626954197,4,0,0,2,0.3214285714285714
12.429220196836383,0.18596500363254062,4,0,0,2,0.39285714285714285
12.345834587905333,0.2851470001165389,4,0,0,2,0.39285714285714285
11.849404844423074,0.08678300714854241,3,0,0,2,0.49999999999999994
13.304686600863562,0.09962955524313227,4,0,0,0,0.10714285714285715
12.54254845357358,0.1363740053905415,3,0,0,2,0.2857142857142857
11.918397239722838,0.07438525758804262,4,0,0,0,0.2857142857142857
13.384729180332174,0.06198750802754284,4,0,1,0,0.17857142857142855
12.25486757159303,0.04958975846704306,3,0,0,1,0.21428571428571425
14.88022163978423,0.04958975846704306,4,0,1,0,0.10714285714285715
12.959846800844963,0.024794259346043505,4,1,0,0,0.25
12.487488878546145,0.06818638280779274,3,1,0,0,0.21428571428571425
13.698977865303197,0.001407144575116725,3,1,0,0,0.07142857142857142
12.807655372286902,0.06818638280779274,3,1,0,0,0.25
12.765691290604371,0.053309083335193,3,1,0,0,0.21428571428571425
13.437175577097312,0.07438525758804262,4,0,0,0,0.14285714285714285
13.753636218075409,0.0032841638585763915,4,1,0,0,0.07142857142857142
13.815511557963774,0.04958975846704306,4,0,0,0,0.10714285714285715
13.955273369904273,0.018595384565793616,3,1,0,0,0.0357142857142857
13.017005083966255,0.14376554367851146,4,0,0,1,0.14285714285714285
13.28787951079572,0.08058413236829252,4,1,0,0,0.17857142857142855
13.592368256649284,0.04958975846704306,4,0,0,0,0.10714285714285715
12.861001210669146,0.07190570767594268,4,1,0,0,0.2857142857142857
14.508658238524095,0.018595384565793616,4,0,1,0,0.25
12.367345048436391,0.06694660785174276,3,1,0,0,0.2857142857142857
13.369225017834633,0.06942615776384271,4,1,0,0,0.10714285714285715
10.859018228147887,0.14877175495104128,3,0,0,2,0.49999999999999994
11.289794413577894,0.11157850626954197,1,0,0,1,0.39285714285714285
11.849404844423074,0.08678300714854241,3,0,0,1,0.2857142857142857
11.695255355062795,0.11157850626954197,3,0,0,1,0.42857142857142855
11.407564949312402,0.26407082586368924,4,0,0,0,0.42857142857142855
12.100717685412471,0.14877175495104128,4,0,0,0,0.2857142857142857
14.220976332738882,0.024794259346043505,4,0,0,0,0.10714285714285715
13.45883704259595,0.012396509785543727,3,0,0,0,0.10714285714285715
12.560247968016562,0.09918075670904218,4,0,0,1,0.2857142857142857
12.873904582205107,0.11157850626954197,3,0,0,0,0.17857142857142855
11.736077016252437,0.09918075670904218,3,0,0,0,0.42857142857142855
12.323860125621126,0.07438525758804262,3,0,0,1,0.42857142857142855
12.07254696717504,0.17232747911599086,3,0,0,1,0.3214285714285714
13.887832149776026,0.1983627531930404,4,0,0,1,0.3214285714285714
12.611541086966115,0.18596500363254062,4,0,0,0,0.21428571428571425
13.45883704259595,0.20208207806119033,4,0,0,3,0.35714285714285715
11.407576060361786,0.14877175495104128,4,1,0,0,0.39285714285714285
11.695255355062795,0.14877175495104128,4,0,0,1,0.3214285714285714
12.301387370778713,0.12397625583004174,4,0,0,1,0.2857142857142857
12.611541086966115,0.17356725407204085,4,1,0,0,0.17857142857142855
12.100717685412471,0.10785918140139203,4,1,0,1,0.35714285714285715
12.04355959836804,0.08678300714854241,3,0,0,0,0.25
12.611541086966115,0.06198750802754284,3,0,0,1,0.17857142857142855
13.864301674514206,0.08678300714854241,4,0,0,0,0.21428571428571425
13.049794835104816,0.030993134126293394,4,0,0,0,0.07142857142857142
11.775297421715827,0.09918075670904218,4,0,0,1,0.3214285714285714
12.983101310070822,0.012396509785543727,3,0,0,0,0.07142857142857142
13.122365377402328,0.03967155881864324,3,0,0,0,0.07142857142857142
12.206077645517674,0.012396509785543727,3,0,0,0,0.07142857142857142
13.345508528717259,0.0644670579396428,3,1,0,0,0.10714285714285715
11.608244735642321,0.14877175495104128,4,0,0,2,0.49999999999999994
13.592368256649284,0.013933830731045701,3,0,0,0,0.0357142857142857
13.102162710901053,0.0818239073243425,4,1,0,0,0.10714285714285715
13.68767832281738,0.07934435741224254,4,1,0,0,0.10714285714285715
12.577639650232573,0.060747733071492865,3,0,0,0,0.25
11.661345470088502,0.12397625583004174,4,0,0,1,0.49999999999999994
12.793862088206213,0.032852796560368366,3,0,0,0,0.07142857142857142
11.082157933374816,0.12397625583004174,3,0,0,1,0.6428571428571428
13.437175577097312,0.08926255706064236,4,1,0,0,0.10714285714285715
12.611541086966115,0.06198750802754284,3,0,0,0,0.39285714285714285
13.429849547739444,0.05454885829124297,4,1,0,0,0.10714285714285715
13.815511557963774,0.07438525758804262,4,0,0,1,0.10714285714285715
11.51293546492023,0.14877175495104128,4,0,0,0,0.6428571428571428
11.982935344196433,0.16116950451154108,4,0,0,0,0.35714285714285715
13.017005083966255,0.08678300714854241,4,0,0,0,0.10714285714285715
13.304686600863562,0.024794259346043505,3,0,0,0,0.21428571428571425
12.100717685412471,0.07438525758804262,4,0,0,1,0.39285714285714285
11.51293546492023,0.24175487665478962,3,0,0,0,0.46428571428571425
11.695255355062795,0.11157850626954197,3,0,0,1,0.35714285714285715
11.775297421715827,0.09918075670904218,3,0,0,2,0.49999999999999994
11.982935344196433,0.1921638784127905,3,0,0,0,0.3214285714285714
13.664688831019712,0.043390883686793176,4,0,0,0,0.0357142857142857
13.384729180332174,0.024794259346043505,3,0,0,1,0.07142857142857142
11.51293546492023,0.09918075670904218,3,0,0,1,0.35714285714285715
12.549665896013254,0.024794259346043505,3,0,0,0,0.10714285714285715
12.611541086966115,0.06198750802754284,3,0,0,0,0.39285714285714285
12.506180941677357,0.1363740053905415,3,0,0,1,0.35714285714285715
13.217675375388819,0.03595223395049331,4,0,0,0,0.25
13.017005083966255,0.14877175495104128,4,0,0,0,0.25
12.971542813248437,0.08678300714854241,4,0,0,1,0.3214285714285714
12.765691290604371,0.04958975846704306,3,0,0,0,0.25
12.765691290604371,0.024794259346043505,3,0,0,0,0.10714285714285715
12.345834587905333,0.06198750802754284,3,0,0,1,0.25
11.608244735642321,0.06198750802754284,3,0,0,0,0.25
12.886643575525625,0.060747733071492865,3,0,0,1,0.2857142857142857
13.384729180332174,0.08678300714854241,4,0,1,1,0.3214285714285714
12.765691290604371,0.11157850626954197,4,0,0,1,0.3214285714285714
14.151983508870947,0.030993134126293394,4,1,0,0,0.0
12.793862088206213,0.004957860049243861,3,0,0,0,0.07142857142857142
14.077875591662238,0.012396509785543727,4,0,0,0,0.07142857142857142
13.592368256649284,0.018595384565793616,4,0,0,0,0.17857142857142855
12.345834587905333,0.037192008906543284,3,0,0,0,0.07142857142857142
12.660331092405906,0.05082953342309304,3,1,0,0,0.21428571428571425
11.736077016252437,0.03471245899444333,3,0,0,0,0.2857142857142857
13.45883704259595,0.019835159521843594,3,0,0,0,0.0357142857142857
11.982935344196433,0.08678300714854241,3,0,0,0,0.17857142857142855
13.180634172318978,0.01342800254897731,3,1,0,0,0.10714285714285715
13.343907249914384,0.018199896354813675,4,1,0,0,0.07142857142857142
12.429220196836383,0.06198750802754284,3,0,0,0,0.39285714285714285
13.279368835614243,0.06322728298359283,4,1,0,0,0.14285714285714285
13.122365377402328,0.030993134126293394,3,0,0,0,0.17857142857142855
12.765691290604371,0.037192008906543284,3,0,0,0,0.21428571428571425
13.112315061750808,0.09918075670904218,4,1,0,0,0.21428571428571425
13.122365377402328,0.06198750802754284,3,0,0,0,0.10714285714285715
12.971542813248437,0.2479537514350395,4,0,0,0,0.17857142857142855
12.75130259456002,0.05454885829124297,3,1,0,0,0.25
13.122365377402328,0.012396509785543727,3,0,0,0,0.17857142857142855
12.959846800844963,0.024298349363623517,3,0,0,0,0.0357142857142857
11.289794413577894,0.04958975846704306,3,0,0,1,0.5357142857142856
11.571203807011969,0.06198750802754284,4,0,0,0,0.3214285714285714
12.100717685412471,0.05793344392125942,3,0,0,0,0.39285714285714285
12.429220196836383,0.04958975846704306,3,0,0,1,0.17857142857142855
12.765691290604371,0.09918075670904218,4,0,0,0,0.3214285714285714
11.002116507732017,0.09918075670904218,3,0,0,1,0.6428571428571428
13.710151153416941,0.029753359170243417,4,0,0,0,0.07142857142857142
13.45883704259595,0.02624479604462198,4,1,0,0,0.10714285714285715
14.508658238524095,0.20731764770058939,4,1,1,0,0.25
13.815511557963774,0.04958975846704306,4,0,0,0,0.10714285714285715
14.13396501635527,0.07438525758804262,4,0,1,0,0.3214285714285714
14.403297778421795,0.1753525300087528,4,1,0,0,0.14285714285714285
11.982935344196433,0.14877175495104128,4,0,0,2,0.46428571428571425
13.171155446333852,0.17356725407204085,3,0,1,0,0.2857142857142857
13.652992804936396,0.26384022772186394,4,1,0,0,0.2857142857142857
13.592368256649284,0.037192008906543284,4,0,0,0,0.0357142857142857
13.45883704259595,0.10988621345453374,4,1,0,0,0.10714285714285715
13.592368256649284,0.030993134126293394,4,0,0,0,0.07142857142857142
13.26212705890841,0.024794259346043505,3,0,0,1,0.10714285714285715
12.765691290604371,0.1363740053905415,4,0,0,1,0.2857142857142857
12.429220196836383,0.14877175495104128,4,0,0,2,0.42857142857142855
13.304686600863562,0.18556083699686834,4,1,0,1,0.3214285714285714
12.821260987319457,0.12397625583004174,4,0,0,2,0.46428571428571425
11.289794413577894,0.14877175495104128,3,0,0,2,0.49999999999999994
10.819798284210286,0.14877175495104128,4,0,0,1,0.6071428571428572
13.710151153416941,0.030993134126293394,4,0,0,0,0.07142857142857142
12.611541086966115,0.043390883686793176,3,0,0,1,0.21428571428571425
11.736077016252437,0.04958975846704306,3,0,0,0,0.6428571428571428
13.102162710901053,0.07438525758804262,4,0,0,1,0.17857142857142855
12.611541086966115,0.06198750802754284,4,0,0,1,0.2857142857142857
10.915106645867503,0.030993134126293394,3,0,0,3,0.25
12.765691290604371,0.030993134126293394,3,0,0,0,0.14285714285714285
13.534474352733596,0.009916959873443772,4,0,0,0,0.0357142857142857
13.487007879880162,0.07438525758804262,4,0,0,0,0.10714285714285715
12.345834587905333,0.2479537514350395,4,0,0,2,0.49999999999999994
13.910821646859095,0.024794259346043505,4,0,0,0,0.07142857142857142
12.899222326086994,0.12397625583004174,3,0,0,0,0.25
12.765691290604371,0.08678300714854241,4,0,0,1,0.17857142857142855
11.976665770490767,0.08430345723644245,4,1,0,0,0.2857142857142857
13.217675375388819,0.047110208554943106,3,1,0,0,0.10714285714285715
12.721888795877375,0.09918075670904218,4,1,0,0,0.25
12.128116509451258,0.08926255706064236,2,1,0,0,0.21428571428571425
12.345834587905333,0.0929818819287923,2,1,0,0,0.2857142857142857
12.323860125621126,0.053309083335193,3,1,0,0,0.21428571428571425
12.429220196836383,0.14877175495104128,3,0,0,1,0.46428571428571425
12.899222326086994,0.12397625583004174,4,0,0,0,0.17857142857142855
13.060490101343552,0.20208207806119033,4,0,0,0,0.21428571428571425
12.611541086966115,0.030993134126293394,3,0,1,0,0.07142857142857142
11.884495917930655,0.030993134126293394,3,0,0,0,0.3214285714285714
11.51293546492023,0.11157850626954197,3,0,0,1,0.46428571428571425
13.122365377402328,0.08678300714854241,4,0,0,1,0.21428571428571425
11.775297421715827,0.12149670591794179,2,0,0,1,0.35714285714285715
12.388398368982115,0.1015673234994384,4,0,0,0,0.35714285714285715
11.918397239722838,0.09918075670904218,4,0,0,1,0.25
12.506180941677357,0.04958975846704306,3,0,0,0,0.10714285714285715
12.899222326086994,0.11157850626954197,4,0,0,0,0.21428571428571425
12.206077645517674,0.05702840820334293,3,0,0,0,0.2857142857142857
13.217675375388819,0.09918075670904218,4,0,0,0,0.2857142857142857
12.691583538230217,0.043390883686793176,3,0,0,0,0.07142857142857142
13.664688831019712,0.10175948861762614,4,0,1,0,0.10714285714285715
13.304686600863562,0.2479537514350395,4,0,0,0,0.2857142857142857
11.736077016252437,0.08678300714854241,3,0,0,0,0.39285714285714285
11.002116507732017,0.04958975846704306,3,0,0,2,0.7142857142857142
12.611541086966115,0.14877175495104128,4,0,0,2,0.35714285714285715
12.154784614286667,0.07438525758804262,3,0,0,2,0.46428571428571425
12.899222326086994,0.1363740053905415,4,0,0,0,0.25
12.468440756144114,0.12025693096189181,4,0,0,1,0.3214285714285714
12.899222326086994,0.037192008906543284,3,0,0,0,0.10714285714285715
12.429220196836383,0.04958975846704306,3,0,0,0,0.35714285714285715
13.304686600863562,0.012396509785543727,3,0,0,0,0.0357142857142857
12.07254696717504,0.06452532736257716,3,0,0,0,0.35714285714285715
13.017005083966255,0.2479537514350395,4,0,0,2,0.3214285714285714
12.765691290604371,0.018595384565793616,3,0,1,1,0.0357142857142857
13.592368256649284,0.06198750802754284,4,0,0,0,0.07142857142857142
12.429220196836383,0.08678300714854241,3,0,0,1,0.3214285714285714
13.304686600863562,0.012396509785543727,3,0,0,0,0.0357142857142857
13.304686600863562,0.11157850626954197,4,0,0,0,0.10714285714285715
11.775297421715827,0.04958975846704306,3,0,0,0,0.14285714285714285
11.407576060361786,0.07687596547474704,3,0,0,1,0.49999999999999994
13.296318365198623,0.04103531127029822,3,0,0,1,0.10714285714285715
12.154784614286667,0.04958975846704306,3,0,0,1,0.21428571428571425
10.819798284210286,0.14877175495104128,3,0,0,1,0.75
11.461642696843066,0.09918075670904218,3,0,0,0,0.46428571428571425
13.815511557963774,0.08678300714854241,4,0,0,0,0.14285714285714285
12.301387370778713,0.2727492505560391,3,0,0,1,0.49999999999999994
12.899222326086994,0.06198750802754284,4,0,0,0,0.35714285714285715
12.660331092405906,0.055788633247292954,3,0,0,1,0.17857142857142855
13.815511557963774,0.1363740053905415,4,0,0,0,0.21428571428571425
13.122365377402328,0.060747733071492865,4,0,0,0,0.21428571428571425
14.285514812209815,0.043390883686793176,4,0,1,0,0.07142857142857142
13.122365377402328,0.1983627531930404,4,0,0,0,0.10714285714285715
11.156264806643742,0.22315825231403996,3,0,0,2,0.46428571428571425
11.561725152903833,0.07438525758804262,3,0,0,1,0.46428571428571425
12.899222326086994,0.1363740053905415,4,0,0,2,0.42857142857142855
11.289794413577894,0.07438525758804262,3,0,0,2,0.5714285714285714
12.611541086966115,0.037192008906543284,3,0,0,0,0.14285714285714285
12.92391243868049,0.04958975846704306,4,0,0,0,0.10714285714285715
12.429220196836383,0.08678300714854241,3,0,0,0,0.39285714285714285
12.429220196836383,0.14877175495104128,4,0,0,1,0.35714285714285715
12.278397958261774,0.09918075670904218,4,0,0,2,0.2857142857142857
14.151983508870947,0.14877175495104128,4,0,0,0,0.17857142857142855
13.07107218827772,0.024794259346043505,3,0,0,0,0.07142857142857142
13.07107218827772,0.02727380925814346,3,0,0,0,0.07142857142857142
11.225256725762893,0.043390883686793176,3,0,0,1,0.42857142857142855
12.206077645517674,0.14877175495104128,4,0,0,1,0.25
13.26212705890841,0.009916959873443772,3,0,0,0,0.0357142857142857
11.918397239722838,0.04958975846704306,4,0,0,1,0.3214285714285714
13.652992804936396,0.012396509785543727,4,0,0,0,0.07142857142857142
12.765691290604371,0.037192008906543284,3,0,0,0,0.0357142857142857
13.217675375388819,0.06694660785174276,4,0,0,1,0.3214285714285714
12.706850963741102,0.09989610685868303,3,0,0,0,0.10714285714285715
13.85952744338105,0.030993134126293394,4,0,0,0,0.10714285714285715
12.611541086966115,0.1580700671214161,4,0,0,1,0.3214285714285714
12.367345048436391,0.0507092752523562,3,1,0,0,0.17857142857142855
11.695255355062795,0.07438525758804262,3,0,0,2,0.3214285714285714
11.775297421715827,0.05702840820334293,3,0,0,0,0.5714285714285714
12.524530013005734,0.027630864445485855,4,1,0,1,0.5714285714285714
12.506180941677357,0.22315825231403996,4,0,0,1,0.3214285714285714
13.122365377402328,0.037192008906543284,4,0,0,1,0.17857142857142855
