Normalized_Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Car_Age,Is_Insurance_Valid,Price_per_Kilometer,Insurance_and_Age
0.05924984030291528,4.8,3686,0.0183003581825516,1,3,1,0.1,0,28.326060015933432,0
0.024209059685049574,4.3,3686,0.0465945117555481,1,3,1,0.17500000000000002,0,4.545832246849196,0
0.045046613033133676,4.1,3686,0.022471054605424094,1,4,1,0.05000000000000002,0,17.538838625959702,0
0.0311338955905089,4.5,3686,0.030234916561771505,1,3,1,0.07500000000000001,0,9.009295970852978,0
0.040012127720636566,4.5,3686,0.02589735988193422,1,3,1,0.05000000000000002,0,13.517624245457105,0
0.026190229315755854,4.3,3686,0.04403733781750024,1,5,1,0.225,0,5.203410094173043,0
0.03183748854347001,4.2,3686,0.047865403712721716,3,3,1,0.1,0,5.819524824855315,0
0.027754797855893056,4.3,3686,0.031161557988799302,1,3,1,0.125,0,7.792654398003743,0
0.029495264634270532,4.2,3686,0.05569811577509829,3,3,1,0.225,0,4.6332237798848235,0
0.014062508679189387,4.0,3686,0.03719444727944881,1,3,1,0.32500000000000007,0,3.3079050522648084,0
0.037880611385244914,4.3,3686,0.04339095682207351,1,3,1,0.125,0,7.63813701698712,0
0.025194367553255506,4.2,3686,0.053805142859920004,3,3,1,0.275,0,4.096858205247866,0
0.06432311580584538,4.5,3686,0.03216595953557769,1,3,0,0.05000000000000002,0,17.495945809830783,0
0.03438995713637668,4.1,3686,0.020604811731410065,1,3,1,0.07500000000000001,0,14.60238216911042,0
0.02588472184933853,3.8,3686,0.07113997955556851,1,5,1,0.20000000000000004,0,3.183483627089311,0
0.025153355490339483,3.9,3686,0.07319738272396939,3,0,1,0.17500000000000002,0,3.0065841890934846,0
0.04604830721090199,4.4,3686,0.022514794672783795,1,3,1,0.07500000000000001,0,17.89401734000072,0
0.06662580890045086,4.4,3686,0.023648796419146485,1,3,0,0.05000000000000002,0,24.648833784292908,0
0.045826027384578354,4.5,3686,0.025858479822058925,1,3,1,0.07500000000000001,0,15.505058731401723,0
0.06213882999898164,4.7,3686,0.013073420133067004,1,3,1,0.024999999999999994,0,41.58385477975342,0
0.04191497634631586,4.4,3686,0.060042152464914796,3,0,1,0.125,0,6.107801475845508,0
0.031822768638269903,4.1,3686,0.032950850744310145,1,3,1,0.1,0,8.449644797325533,0
0.051925622818630404,4.5,3686,0.022805585120601084,3,3,1,0.125,0,19.92062082682199,0
0.0296896784765361,4.0,3686,0.057503608555557174,1,3,1,0.125,0,4.517332694772724,0
0.04982539785404149,4.3,3686,0.0637568181855,1,3,1,0.125,0,6.83748554876577,0
0.06362878065489691,4.5,3686,0.04980535670024932,1,0,1,0.07500000000000001,0,11.177592740164908,0
0.03538581889887703,4.5,3686,0.028256893515616013,1,3,1,0.024999999999999994,0,10.9564581780657,0
0.05027903015266116,4.4,3686,0.03446150307071473,1,3,1,0.05000000000000002,0,12.764983782259202,0
0.05861855078367294,4.4,3686,0.0192269996095794,3,3,0,0.125,0,26.673687758025107,0
0.02304257663145616,4.3,3686,0.057430708443291005,3,4,1,0.25,0,3.510415638266364,0
0.06904959404538175,4.9,3686,0.01182358820832584,1,3,1,0.024999999999999994,0,51.09282093437457,0
0.05592693742651619,4.6,3686,0.022092784022887394,1,3,1,0.07500000000000001,0,22.14789558586303,0
0.026585167149615337,3.7,3686,0.06834142524579487,1,3,1,0.275,0,3.4035177130124565,0
0.06798087338104188,4.5,3686,0.028705634206676676,1,3,1,0.07500000000000001,0,20.719779909706546,0
0.01945054945054945,4.0,3686,0.06702517321876675,3,5,1,0.275,0,2.5390220911683667,0
0.022672264550950314,3.9,3686,0.09281966294228092,3,4,1,0.225,0,2.1371200684160465,0
0.04945508577353565,4.2,3686,0.06560119102583417,3,0,1,0.15,0,6.595863686874923,0
0.022185581899145504,4.1,3686,0.06622408198508625,3,3,1,0.20000000000000004,0,2.9310779241429077,0
0.05712054584000666,4.3,3686,0.07155146018924868,1,0,0,0.1,0,6.984683481253396,0
0.02694936908079284,3.6,3686,0.13229345373191875,3,3,0,0.275,0,1.7823187979868484,0
0.08177398002166325,4.9,3686,0.020906132195443582,1,3,1,0.05000000000000002,0,34.2217659137577,0
0.03235592545617819,4.3,3686,0.03413507256801176,1,3,1,0.05000000000000002,0,8.293168497733905,0
0.022605700954479387,4.1,3686,0.053497342385907275,3,3,1,0.17500000000000002,0,3.697064211849138,0
0.02429237990316339,4.1,3686,0.09475556592357151,3,3,1,0.225,0,2.2430524093244317,0
0.028254719164575948,4.3,3686,0.09294521313562822,1,3,1,0.20000000000000004,0,2.65973263150556,0
0.01695094290713499,3.7,3686,0.15987480620720154,1,5,1,0.275,0,0.9276612776564646,0
0.01995047075923234,4.0,3686,0.08943709773313051,1,3,1,0.25,0,1.9516831647300688,0
0.036207171093438996,4.0,3686,0.1334525655169509,1,0,1,0.20000000000000004,0,2.373792919268984,0
0.05359332327318848,3.7,3686,0.0785984710416454,1,0,1,0.125,0,5.965816810255988,0
0.04460399751890906,4.2,3686,0.07946112237012844,1,0,1,0.125,0,4.911254727270874,0
0.023799124211929604,3.7,3686,0.0908294898774144,3,0,1,0.17500000000000002,0,2.292493044160662,0
0.042280289213734876,4.3,3686,0.07586147682667431,1,3,1,0.125,0,4.876293282936673,0
0.01853402705129748,4.1,3686,0.12595843397598833,1,3,1,0.275,0,1.2874119803221762,0
0.026791986446577855,4.4,3686,0.09304970329654307,1,0,1,0.15,0,2.519207500195862,0
0.09118925724654453,4.5,3686,0.06174234508321143,1,0,1,0.1,0,12.922086951958649,0
0.03718849810677949,4.0,3686,0.0695386070894549,4,0,1,0.17500000000000002,0,4.679025287998975,0
0.041826656915115216,4.3,3686,0.09699035936515342,3,0,1,0.125,0,3.7731038399225,0
0.06174944684632974,4.5,3686,0.021629463309373497,1,3,1,0.07500000000000001,0,24.977494008388256,0
0.11006184211744448,4.0,3686,0.0882593559194081,1,0,0,0.1,0,10.910630213925828,0
0.05916013220141274,4.3,3686,0.11116619119593443,1,3,0,0.1,0,4.656193758515917,0
0.034651860355314444,4.0,3686,0.11844162240009849,1,0,1,0.20000000000000004,0,2.5597469652932126,0
0.029254654359961857,4.2,3686,0.05403518321418215,3,4,1,0.20000000000000004,0,4.736849994753489,0
0.038882768453113864,4.3,3686,0.013522160824127669,1,3,0,0.125,1,25.157232704402517,9
0.004628901006323079,3.7,3686,0.028032523170085682,1,3,1,0.20000000000000004,0,1.4447109133462395,0
0.00648046140885231,3.5,3686,0.03261551022788575,3,3,1,0.35,0,1.7383962053294262,0
0.012590610737198775,3.3,3686,0.03443234302580826,3,0,1,0.35,0,3.1992472359444837,0
0.015738263421498467,4.2,3686,0.015376253679430666,1,3,1,0.275,0,8.954909397387274,0
0.014349593119601545,3.4,3686,0.0,3,5,1,0.375,0,155000.0,0
0.04036401677513725,4.9,3686,0.0021991533866962155,1,3,1,0.0,0,160.5301914580265,0
0.020367164427821546,3.5,3686,0.039086610193379695,3,3,1,0.35,0,4.559018567639257,0
0.00648046140885231,3.2,3686,0.06221538581169415,1,3,1,0.375,0,0.9113396693138914,0
0.016201153522130776,4.3,3686,0.014473912289824926,1,3,0,0.125,0,9.7929490766648,0
0.010183582213910773,3.3,3686,0.05213573028902464,3,3,1,0.4,0,1.708976788987975,0
0.035179647648055395,4.2,3686,0.024031117007920193,3,3,1,0.17500000000000002,0,12.807981394721763,0
0.03332808724552617,4.5,3686,0.016971146135565048,1,3,1,0.15,0,17.18131055218823,0
0.026940203856800318,4.2,3686,0.03479441358339692,3,5,1,0.20000000000000004,1,6.774216076541658,12
0.03249488506438801,4.2,3686,0.04614172105825043,1,3,1,0.20000000000000004,0,6.161570059333638,0
0.011109362415175388,3.1,3686,0.061980485449947595,3,0,1,0.4,0,1.5682174594877156,0
0.03240230704426155,4.2,3686,0.039095520207101116,1,3,1,0.25,0,7.251331137215903,0
0.017589823824027698,4.1,3686,0.034758773528511235,1,5,1,0.275,0,4.427562743224664,0
0.029624966440467703,4.8,3686,0.00792343220208559,1,3,1,0.125,0,32.709802719002354,0
0.018515604025292315,3.7,3686,0.05250509085783992,3,3,1,0.25,0,3.0853722501619822,0
0.018608182045418777,3.5,3686,0.04568569035596315,4,3,1,0.35,0,3.5636402319025584,0
0.017589823824027698,4.5,3686,0.024788468174240987,1,3,1,0.1,0,6.208338779244543,0
0.027773406037938472,3.6,3686,0.02751250236925365,1,3,1,0.17500000000000002,0,8.832101745812112,0
0.013423812918336928,4.0,3686,0.03605639552684911,1,3,1,0.32500000000000007,0,3.257328990228013,0
0.01527537332086616,4.0,3686,0.036428996100654,3,3,1,0.225,0,3.668704836020011,0
0.016664043622763084,3.4,3686,0.054109703328943125,3,3,1,0.35,0,2.6944897684235736,0
0.04166010905690771,4.1,3686,0.004439616837009929,3,3,1,0.024999999999999994,0,82.08682962422473,0
0.04166010905690771,4.4,3686,0.03423065271520518,1,3,1,0.125,0,10.648115283594803,0
0.016664043622763084,3.9,3686,0.023277815847836406,1,3,1,0.32500000000000007,0,6.263265945231219,0
0.020228297397631854,4.2,3686,0.015026333140553036,1,5,1,0.225,0,11.777705907718845,0
0.018978494125924623,3.8,3686,0.05857443020462252,1,3,1,0.30000000000000004,0,2.834819885224366,0
0.010183582213910773,4.2,3686,0.04073658273433741,4,3,1,0.30000000000000004,0,2.1871831069930208,0
0.042585889258172326,3.7,3686,0.04255260553101252,3,0,1,0.15,0,8.756067383648995,0
0.00648046140885231,3.7,3686,0.05400278316428607,2,3,1,0.35,0,1.0499317544359617,0
0.029624966440467703,4.6,3686,0.01536977366945145,1,3,1,0.125,0,16.863406408094434,0
0.018515604025292315,4.0,3686,0.0403526421430689,1,3,1,0.30000000000000004,0,4.014532608041109,0
0.03703120805058463,4.6,3686,0.015767484281925793,1,3,1,0.1,1,20.547593363127344,8
0.016201153522130776,3.5,3686,0.07616198728946041,3,0,1,0.32500000000000007,0,1.8611477432254222,0
0.03431135839728931,4.2,3686,0.0,1,3,1,0.1,0,370621.0,0
0.02582926761528278,4.4,3686,0.023699826497732807,1,3,1,0.225,0,9.535201640464798,0
0.034253867446790785,4.5,3686,0.012744559626621825,3,0,1,0.125,0,23.514458214172226,0
0.006017571308220003,3.8,3686,0.06531283058175909,3,3,1,0.35,0,0.8061115658407123,0
0.018052713924660006,3.9,3686,0.02508573863203749,4,3,1,0.20000000000000004,0,6.296212585967518,0
0.02592184563540924,4.5,3686,0.019270739676939104,1,3,1,0.1,0,11.768661735036988,0
0.016664043622763084,4.2,3686,0.030589697108133546,1,3,1,0.225,0,4.76619181274162,0
0.03240230704426155,4.5,3686,0.024019776990456564,1,3,1,0.1,0,11.80239419996628,0
0.060940407528444596,4.8,3686,0.010388265997929637,1,3,1,0.024999999999999994,0,51.32231404958678,0
0.04767768036512771,4.7,3686,0.011953188407910148,1,3,0,0.05000000000000002,1,34.89632741563898,6
0.020367164427821546,3.2,3686,0.03709967713350278,3,0,1,0.32500000000000007,0,4.803178831080934,0
0.04814057046576002,4.7,3686,0.002059023170895683,1,3,1,0.024999999999999994,1,204.48289421942587,5
0.022218724830350776,4.5,3686,0.01049032615510228,1,3,1,0.15,0,18.529956763434217,0
0.050917911069553866,4.6,3686,0.009030703907284018,1,3,1,0.125,0,49.327354260089685,0
0.018515604025292315,3.5,3686,0.06899671625494302,2,0,1,0.32500000000000007,0,2.347913878518936,0
0.050917911069553866,4.4,3686,0.008904343712689318,1,3,1,0.05000000000000002,0,50.02728761142441,0
0.017774979864280623,3.7,3686,0.05934960139838615,3,3,1,0.30000000000000004,0,2.6203734032099573,0
0.006943351509484618,3.2,3686,0.02925967505989959,3,3,1,0.32500000000000007,0,2.076182039641236,0
0.03008785654110001,4.3,3686,0.0,1,3,1,0.17500000000000002,1,325000.0,11
0.04536322986196617,4.4,3686,0.02394606687694299,1,3,1,0.125,0,16.574211879312678,0
0.04027143875501078,4.2,3686,0.03464051334639055,1,3,1,0.20000000000000004,0,10.17139383169266,0
0.00648046140885231,2.8,3686,0.025553919353035803,3,3,1,0.20000000000000004,0,2.2187708009762592,0
0.014812483220233852,3.7,3686,0.04887385526573711,3,3,1,0.30000000000000004,0,2.651684648403189,0
0.02869918623920309,4.5,3686,0.016197594944296213,1,3,1,0.05000000000000002,0,15.5015501550155,0
0.011109362415175388,3.7,3686,0.06565141110317309,3,5,1,0.45000000000000007,0,1.4805310171248087,0
0.05906477684068249,4.9,3686,0.002204823395428029,1,3,1,0.0,0,234.30040396621374,0
0.03240230704426155,3.9,3686,0.05671871734682472,1,0,1,0.225,1,4.99828630183937,13
0.04166010905690771,3.8,3686,0.015391643703131303,1,3,1,0.05000000000000002,1,23.68047150449929,6
0.01527537332086616,3.7,3686,0.03896673000876422,1,3,1,0.17500000000000002,0,3.429782988276378,0
0.012498032717072312,3.0,3686,0.01939223986404939,3,0,1,0.4,0,5.638626681146103,0
0.035179647648055395,3.9,3686,0.04559821022124374,1,0,1,0.1,0,6.750155431210587,0
0.020830054528453854,4.5,3686,0.01385183133182025,1,3,1,0.25,0,13.15635598175652,0
0.02869918623920309,4.4,3686,0.01438319215011591,1,3,1,0.07500000000000001,0,17.456920824417164,0
0.006017571308220003,3.8,3686,0.05216246033018891,1,3,1,0.42500000000000004,0,1.0093324430503579,0
0.014812483220233852,4.0,3686,0.03279533050480898,1,3,1,0.35,0,3.9516905826273803,0
0.03055074664173232,4.1,3686,0.04818535420544547,3,3,1,0.15,0,5.547244028307754,0
0.005508392197524464,2.9,3686,0.10463920114436975,1,5,1,0.5000000000000001,0,0.4605797886751558,0
0.031476526842996934,3.9,3686,0.03327809124826052,1,3,0,0.15,1,8.275526347815504,10
0.039808548654378474,4.4,3686,0.0074236614324386056,3,3,1,0.05000000000000002,0,46.912502727471086,0
0.03656831794995232,4.7,3686,0.013471130745541349,1,3,1,0.05000000000000002,0,23.74939874939875,0
0.021292944629086163,3.4,3686,0.0,3,3,1,0.25,0,230000.0,0
0.012035142616440005,3.5,3686,0.06413184876304709,1,5,1,0.32500000000000007,1,1.6419116904112356,17
0.008332021811381542,3.4,3686,0.05029540745492748,0,3,1,0.42500000000000004,0,1.4494154024543433,0
0.027773406037938472,4.6,3686,0.015969984593776274,1,3,1,0.125,0,15.215296444692397,0
0.050924946999083474,4.4,3686,0.014151531793358962,1,3,1,0.05000000000000002,1,31.483287545787547,6
0.019441384226556932,3.9,3686,0.08186844607740695,3,3,1,0.35,0,2.077706212341575,0
0.03332808724552617,4.2,3686,0.02590302989066603,3,3,1,0.07500000000000001,0,11.25703564727955,0
0.02638473573604155,4.7,3686,0.011469617663211201,1,3,1,0.125,0,20.125697337758634,0
0.0212003666089597,4.3,3686,0.032459989988384584,1,3,1,0.225,1,5.714285714285714,13
0.038882768453113864,4.2,3686,0.0460866409734271,1,0,1,0.17500000000000002,0,7.381630285774544,0
0.038882768453113864,4.6,3686,0.010345335931817336,1,3,1,0.07500000000000001,0,32.88186017380412,0
0.019904274327189237,4.2,3686,0.021110252509788863,1,3,1,0.225,1,8.249242220772743,13
0.021292944629086163,4.5,3686,0.02418582724617396,1,3,1,0.15,0,7.702612190221031,0
0.051985335641611966,4.3,3686,0.02592003991686147,1,3,1,0.07500000000000001,1,17.547264147995374,7
0.018515604025292315,3.9,3686,0.03751601777466737,3,3,1,0.20000000000000004,1,4.318068959561284,12
0.038882768453113864,4.8,3686,0.024547897803762618,1,3,1,0.07500000000000001,1,13.858184577820305,7
0.013886703018969236,4.3,3686,0.03490376375179618,1,3,1,0.20000000000000004,1,3.4809245335561125,12
0.035179647648055395,4.3,3686,0.027233051938899987,1,3,1,0.15,0,11.302123609541372,0
0.039808548654378474,3.8,3686,0.03569999497799227,4,0,1,0.125,0,9.75609756097561,0
0.018515604025292315,4.1,3686,0.027233051938899987,1,3,1,0.275,0,5.948486110284932,0
0.02416286325300647,4.5,3686,0.027541662414160117,1,3,1,0.15,0,7.675793312354792,0
0.038882768453113864,4.7,3686,0.01961175020209531,1,3,1,0.07500000000000001,1,17.346053772766695,7
0.050917911069553866,4.3,3686,0.019247249640764446,1,3,1,0.07500000000000001,0,23.14522577115684,0
0.04166010905690771,4.7,3686,0.008046552391690684,1,3,1,0.024999999999999994,1,45.29441368897836,5
0.03240230704426155,4.4,3686,0.04593355073766814,1,3,1,0.17500000000000002,1,6.171859845879843,11
0.034253867446790785,4.3,3686,0.005143507921002198,1,3,1,0.1,1,58.258541961895766,8
0.03703120805058463,4.2,3686,0.031212588067385624,1,3,1,0.20000000000000004,0,10.380173867912287,0
0.039808548654378474,4.3,3686,0.03582230516634995,1,3,1,0.20000000000000004,1,9.722787500565278,12
0.012035142616440005,3.5,3686,0.05541866534474463,3,0,1,0.225,0,1.9000570017100513,0
0.03703120805058463,4.2,3686,0.035324154399197776,1,3,1,0.17500000000000002,1,9.171997890440485,11
0.07406241610116926,4.9,3686,0.0004519806960502719,1,3,1,0.0,0,1431.1270125223614,0
0.010455206124961812,4.0,3686,0.016373365214982432,1,3,1,0.32500000000000007,0,5.586643581498887,0
0.03008785654110001,4.6,3686,0.011608937877764331,1,3,1,0.1,0,22.67494592897509,0
0.03101363674236463,4.3,3686,0.028068163224971368,1,3,1,0.125,0,9.66727267480449,0
0.04166010905690771,4.4,3686,0.0276599225962808,1,0,1,0.15,0,13.177545462531846,0
0.02823629613857078,4.4,3686,0.032899820665723827,3,3,1,0.225,1,7.508986163769757,13
0.015738263421498467,3.8,3686,0.03451253314930105,1,5,1,0.25,1,3.9897674200286324,14
0.02407028523288001,4.5,3686,0.024820868224137066,1,0,1,0.20000000000000004,0,8.48453204542488,0
0.012498032717072312,4.0,3686,0.0297691658445154,3,3,1,0.225,0,3.6731695371806383,0
0.034253867446790785,4.8,3686,0.0016750825796271727,1,3,1,0.024999999999999994,0,178.83035282745288,0
0.035179647648055395,4.8,3686,0.013175480290239646,1,3,1,0.024999999999999994,1,23.360177045552344,5
0.004166010905690771,3.2,3686,0.003694415689400162,3,3,1,0.20000000000000004,0,9.864094695309076,0
0.038882768453113864,4.8,3686,0.0021051932419975925,1,3,0,0.024999999999999994,0,161.53846153846155,0
0.027773406037938472,4.6,3686,0.008123502510193866,1,3,1,0.05000000000000002,0,29.91026919242273,0
0.011109362415175388,3.8,3686,0.014202561871945282,1,3,1,0.30000000000000004,0,6.8434559452523525,0
0.03379097734615848,4.5,3686,0.024273307380893366,1,3,1,0.15,0,12.179658302189,0
0.041382374996528325,4.5,3686,0.016408195268620713,1,3,1,0.1,0,22.06535689604107,0
0.027773406037938472,4.2,3686,0.03592031531728559,1,5,1,0.20000000000000004,0,6.764831893927436,0
0.023144505031615394,3.8,3686,0.043271886638705424,1,3,1,0.25,0,4.679632368081164,0
0.020459742447948008,4.1,3686,0.036136585650341904,3,3,1,0.20000000000000004,0,4.95360200833819,0
0.00935038003277262,3.1,3686,0.03302618086031853,3,4,1,0.55,0,2.4770687202629125,0
0.008794911912013849,3.4,3686,0.0,3,4,1,0.35,0,95000.0,0
0.02869918623920309,4.8,3686,0.012903319871112602,1,3,1,0.05000000000000002,0,19.458916577741512,0
0.015923419461751392,3.3,3686,0.08415102959258557,3,0,1,0.45000000000000007,0,1.6555813304328575,0
0.047214790264495404,4.3,3686,0.01922375960458979,1,3,1,0.1,0,21.48816044493132,0
0.050917911069553866,4.7,3686,0.01286848981747432,1,3,1,0.05000000000000002,1,34.61732124874119,6
0.038882768453113864,4.7,3686,0.02321706575428126,3,3,1,0.15,1,14.65252581635501,10
0.008794911912013849,3.4,3686,0.05546969542333095,3,3,1,0.42500000000000004,0,1.3872258403668116,0
0.035179647648055395,4.6,3686,0.009050953938469065,3,3,1,0.15,1,34.00447427293065,10
0.042585889258172326,4.4,3686,0.03225181966780229,1,3,1,0.1,1,11.552564166959666,8
0.013423812918336928,4.0,3686,0.034594343275288646,1,3,1,0.275,0,3.394989463825802,0
0.023144505031615394,4.1,3686,0.02936416522081444,1,3,1,0.125,0,6.8959810222602265,0
0.018515604025292315,3.7,3686,0.019013969281512694,3,3,1,0.275,0,8.519701810436635,0
0.03795698825184925,4.7,3686,0.018804988959682998,1,3,1,0.07500000000000001,0,17.659473661541114,0
0.005091791106955386,3.7,3686,0.04581367055305265,1,3,1,0.45000000000000007,0,0.9724014780502467,0
0.027773406037938472,4.4,3686,0.017683137232031337,3,3,1,0.07500000000000001,0,13.741297178453646,0
0.02592184563540924,4.4,3686,0.02193078377340701,3,3,1,0.225,0,10.341261633919338,0
0.011109362415175388,4.0,3686,0.07798935010359916,1,3,1,0.42500000000000004,0,1.2463129907357402,0
0.047214790264495404,4.5,3686,0.006731920367157365,1,3,1,0.07500000000000001,0,61.357074109720884,0
0.04837201551607617,4.5,3686,0.01807598783702127,3,0,1,0.125,0,23.412645068781647,0
0.016201153522130776,4.0,3686,0.016517545437019974,1,3,1,0.30000000000000004,0,8.581375962340019,0
0.020367164427821546,3.9,3686,0.06256125634433476,4,3,1,0.30000000000000004,0,2.848375778448153,0
0.013701546978716313,3.4,3686,0.06843214538550389,0,0,1,0.32500000000000007,0,1.7517902586257916,0
0.027773406037938472,3.5,3686,0.030634247176740653,3,3,1,0.25,0,7.932101213611486,0
0.017589823824027698,3.9,3686,0.038995890053670684,3,5,1,0.30000000000000004,0,3.9464938517779995,0
0.03101363674236463,4.8,3686,0.004293816612477583,3,3,1,0.024999999999999994,0,63.183704262542435,0
0.017126933723395393,4.1,3686,0.03969087112394153,1,3,1,0.20000000000000004,0,3.7753561079139626,0
0.03055074664173232,4.4,3686,0.03299216080792764,1,0,1,0.225,0,8.101738191102818,0
0.03240230704426155,4.2,3686,0.03991767147321407,1,3,1,0.15,1,7.1019844973824116,10
0.016664043622763084,4.2,3686,0.030208996521854645,1,3,1,0.225,1,4.826254826254826,13
0.02592184563540924,4.4,3686,0.016243765015398124,1,3,1,0.1,0,13.961605584642234,0
0.012775766777451698,3.1,3686,0.051903259931020296,3,0,1,0.45000000000000007,0,2.153591660294324,0
0.031476526842996934,4.2,3686,0.021703983424134474,3,3,1,0.17500000000000002,1,12.688460964323033,11
0.034716757547423094,4.7,3686,0.02393310685698456,3,3,1,0.125,1,12.691214295383782,9
0.025458955534776933,4.4,3686,0.017261126582134936,1,3,1,0.07500000000000001,0,12.904134015297265,0
0.039808548654378474,4.5,3686,0.023626116384219232,1,3,1,0.15,0,14.741677808632453,0
0.03647573992982586,4.6,3686,0.007161221028280384,1,3,1,0.17500000000000002,0,44.560054286360554,0
0.011109362415175388,3.5,3686,0.058425389975100564,2,3,1,0.35,0,1.6636397665358862,0
0.01848431265448957,3.9,3686,0.03895862999629019,1,3,1,0.17500000000000002,0,4.151149735955757,0
0.027773406037938472,4.3,3686,0.03829361897217322,1,3,1,0.20000000000000004,0,6.345580303318738,0
0.03055074664173232,4.2,3686,0.02469207802580016,1,3,1,0.225,0,10.824995899622765,0
